id,code,configuration_attribute_value_code,measurement_basis_code,second_row_state_code,third_row_state_code,compartment_code,spare_wheel_state_code,tyre_repair_kit_state_code,double_floor_state_code,notes
475,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_all_20260809_cargo_upright_vda_475,jogger_extreme_7seat_ecog120_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
476,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_all_20260809_cargo_upright_litre_476,jogger_extreme_7seat_ecog120_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
477,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_all_20260809_cargo_folded_vda_477,jogger_extreme_7seat_ecog120_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
478,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_all_20260809_cargo_folded_litre_478,jogger_extreme_7seat_ecog120_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
479,cargo_context_jogger_extreme_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_vda_479,jogger_extreme_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
480,cargo_context_jogger_extreme_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_litre_480,jogger_extreme_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
481,cargo_context_jogger_extreme_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_vda_481,jogger_extreme_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
482,cargo_context_jogger_extreme_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_litre_482,jogger_extreme_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
483,cargo_context_jogger_extreme_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_upright_vda_483,jogger_extreme_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
484,cargo_context_jogger_extreme_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_upright_litre_484,jogger_extreme_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
485,cargo_context_jogger_extreme_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_folded_vda_485,jogger_extreme_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
486,cargo_context_jogger_extreme_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_folded_litre_486,jogger_extreme_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
487,cargo_context_jogger_journey_7seat_tce110_manual_boot_capacity_all_20260809_cargo_upright_vda_487,jogger_journey_7seat_tce110_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
488,cargo_context_jogger_journey_7seat_tce110_manual_boot_capacity_all_20260809_cargo_upright_litre_488,jogger_journey_7seat_tce110_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
489,cargo_context_jogger_journey_7seat_tce110_manual_boot_capacity_all_20260809_cargo_folded_vda_489,jogger_journey_7seat_tce110_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
490,cargo_context_jogger_journey_7seat_tce110_manual_boot_capacity_all_20260809_cargo_folded_litre_490,jogger_journey_7seat_tce110_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
491,cargo_context_jogger_journey_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_vda_491,jogger_journey_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
492,cargo_context_jogger_journey_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_litre_492,jogger_journey_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
493,cargo_context_jogger_journey_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_vda_493,jogger_journey_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
494,cargo_context_jogger_journey_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_litre_494,jogger_journey_7seat_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
495,cargo_context_jogger_journey_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_upright_vda_495,jogger_journey_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
496,cargo_context_jogger_journey_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_upright_litre_496,jogger_journey_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
497,cargo_context_jogger_journey_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_folded_vda_497,jogger_journey_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
498,cargo_context_jogger_journey_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_folded_litre_498,jogger_journey_7seat_hybrid155_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
499,cargo_context_duster_iii_essential_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_499,duster_iii_essential_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
500,cargo_context_duster_iii_essential_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_500,duster_iii_essential_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
501,cargo_context_duster_iii_essential_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_501,duster_iii_essential_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
502,cargo_context_duster_iii_essential_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre_502,duster_iii_essential_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
503,cargo_context_duster_iii_expression_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_503,duster_iii_expression_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
504,cargo_context_duster_iii_expression_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_504,duster_iii_expression_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
505,cargo_context_duster_iii_expression_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_505,duster_iii_expression_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
506,cargo_context_duster_iii_expression_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre_506,duster_iii_expression_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
507,cargo_context_duster_iii_expression_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda_507,duster_iii_expression_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
508,cargo_context_duster_iii_expression_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre_508,duster_iii_expression_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
509,cargo_context_duster_iii_expression_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda_509,duster_iii_expression_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
510,cargo_context_duster_iii_expression_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre_510,duster_iii_expression_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
511,cargo_context_duster_iii_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_511,duster_iii_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 517 dm3 / 594 l
512,cargo_context_duster_iii_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_512,duster_iii_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 517 dm3 / 594 l
513,cargo_context_duster_iii_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_513,duster_iii_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1609 dm3 / 1696 l
514,cargo_context_duster_iii_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre_514,duster_iii_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1609 dm3 / 1696 l
515,cargo_context_duster_iii_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda_515,duster_iii_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 348 dm3 / 400 l
516,cargo_context_duster_iii_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre_516,duster_iii_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 348 dm3 / 400 l
517,cargo_context_duster_iii_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda_517,duster_iii_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1414 dm3 / 1527 l
518,cargo_context_duster_iii_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_litre_518,duster_iii_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1414 dm3 / 1527 l
519,cargo_context_duster_iii_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda_519,duster_iii_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 430 dm3 / 496 l
520,cargo_context_duster_iii_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre_520,duster_iii_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 430 dm3 / 496 l
521,cargo_context_duster_iii_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda_521,duster_iii_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1609 l
522,cargo_context_duster_iii_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre_522,duster_iii_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1609 l
523,cargo_context_duster_iii_extreme_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_523,duster_iii_extreme_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
524,cargo_context_duster_iii_extreme_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_524,duster_iii_extreme_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
525,cargo_context_duster_iii_extreme_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_525,duster_iii_extreme_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
526,cargo_context_duster_iii_extreme_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre_526,duster_iii_extreme_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
527,cargo_context_duster_iii_extreme_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda_527,duster_iii_extreme_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
528,cargo_context_duster_iii_extreme_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre_528,duster_iii_extreme_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
529,cargo_context_duster_iii_extreme_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda_529,duster_iii_extreme_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
530,cargo_context_duster_iii_extreme_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre_530,duster_iii_extreme_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
531,cargo_context_duster_iii_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_531,duster_iii_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 517 dm3 / 594 l
532,cargo_context_duster_iii_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_532,duster_iii_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 517 dm3 / 594 l
533,cargo_context_duster_iii_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_533,duster_iii_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1609 dm3 / 1696 l
534,cargo_context_duster_iii_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre_534,duster_iii_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1609 dm3 / 1696 l
535,cargo_context_duster_iii_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda_535,duster_iii_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 348 dm3 / 400 l
536,cargo_context_duster_iii_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre_536,duster_iii_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 348 dm3 / 400 l
537,cargo_context_duster_iii_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda_537,duster_iii_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1414 dm3 / 1527 l
538,cargo_context_duster_iii_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_litre_538,duster_iii_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1414 dm3 / 1527 l
539,cargo_context_duster_iii_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda_539,duster_iii_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 430 dm3 / 496 l
540,cargo_context_duster_iii_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre_540,duster_iii_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 430 dm3 / 496 l
541,cargo_context_duster_iii_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda_541,duster_iii_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1609 l
542,cargo_context_duster_iii_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre_542,duster_iii_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1609 l
543,cargo_context_duster_iii_journey_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_543,duster_iii_journey_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
544,cargo_context_duster_iii_journey_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_544,duster_iii_journey_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
545,cargo_context_duster_iii_journey_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_545,duster_iii_journey_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
546,cargo_context_duster_iii_journey_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre_546,duster_iii_journey_ecog120_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
547,cargo_context_duster_iii_journey_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda_547,duster_iii_journey_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
548,cargo_context_duster_iii_journey_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre_548,duster_iii_journey_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 453 dm3 / 513 l
549,cargo_context_duster_iii_journey_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda_549,duster_iii_journey_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
550,cargo_context_duster_iii_journey_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre_550,duster_iii_journey_ecog120_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1632 l
551,cargo_context_duster_iii_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_551,duster_iii_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 517 dm3 / 594 l
552,cargo_context_duster_iii_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_552,duster_iii_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 517 dm3 / 594 l
553,cargo_context_duster_iii_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_553,duster_iii_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1609 dm3 / 1696 l
